iter	MultiClass	TotalF1
1724	0.2359887127	0.9261456433
1725	0.2359006874	0.9260616094
1726	0.2358633742	0.9260617408
1727	0.2358195497	0.9260635459
1728	0.235791251	0.9261445644
1729	0.2357386575	0.9261445644
1730	0.2356537302	0.9261445644
1731	0.2355480004	0.9263112188
1732	0.2355341372	0.9264841093
1733	0.2354439347	0.9265631428
1734	0.2353897188	0.9263960784
1735	0.2353418894	0.9264801025
1736	0.2353156592	0.9264801025
1737	0.2352605434	0.9265642805
1738	0.2352146269	0.9266485583
1739	0.235154847	0.926486979
1740	0.2350911971	0.9265679382
1741	0.2350306708	0.9264826954
1742	0.2349666767	0.9263988786
1743	0.2349106004	0.9262280208
1744	0.234833773	0.9263102203
1745	0.2347916208	0.9261438263
1746	0.2347460621	0.9261361786
1747	0.2346550661	0.9263974267
1748	0.2346041796	0.9263103309
1749	0.2345721248	0.9263103309
1750	0.2344577834	0.9263127091
1751	0.2344484181	0.9263127091
1752	0.2344203126	0.9263127091
1753	0.2343911602	0.9263164194
1754	0.2343280461	0.9265790826
1755	0.2342590929	0.9264919249
1756	0.2342216649	0.9264919249
1757	0.2341587485	0.9264919249
1758	0.2341310539	0.9264919249
1759	0.2339609057	0.9265747792
1760	0.2338841086	0.9265789265
1761	0.2338303171	0.9264908893
1762	0.2337545897	0.9266622627
1763	0.2337163489	0.9265754342
1764	0.2335666815	0.9265866069
1765	0.2334884517	0.9269284353
1766	0.2334099763	0.9266732627
1767	0.2333150945	0.9263434149
1768	0.2331334816	0.9265888078
1769	0.2330471301	0.9265965769
1770	0.2330321133	0.9265965769
1771	0.2329304587	0.9268494346
1772	0.2328833884	0.926767886
1773	0.2328132237	0.9269377793
1774	0.2327335971	0.9270219638
1775	0.2327051807	0.9271881596
1776	0.2326708961	0.9271923778
1777	0.2326383674	0.9275269237
1778	0.2325603571	0.9275273475
1779	0.2324168636	0.9276021922
1780	0.2323456359	0.9276973924
1781	0.2322870425	0.9277795505
1782	0.2322197045	0.9278621136
1783	0.232122016	0.9275967211
1784	0.232073177	0.927864218
1785	0.2320511121	0.927864218
1786	0.2320038802	0.9279471108
1787	0.2319324919	0.9279503217
1788	0.2318974295	0.9277773744
1789	0.2318684607	0.9278631882
1790	0.2316410745	0.9281151635
1791	0.231583969	0.9283721614
1792	0.2314700436	0.9286274305
1793	0.2313973887	0.9287147648
1794	0.231243089	0.9288845836
1795	0.2311690035	0.9289684323
1796	0.2311158225	0.9289684323
1797	0.2310917355	0.9290613845
1798	0.2310275245	0.9289697192
1799	0.2310028627	0.9289697192
1800	0.2309716139	0.9289697192
1801	0.2309234721	0.9288868239
1802	0.230809235	0.9288886986
1803	0.2307328804	0.928798255
1804	0.2306814477	0.928978372
1805	0.2306605935	0.9290612672
1806	0.2305805218	0.9291532266
1807	0.2305201303	0.9294077649
1808	0.2304416543	0.9290777232
1809	0.230359867	0.9289955541
1810	0.2302967784	0.9293286269
1811	0.2302150356	0.9294170908
1812	0.2301233726	0.9294999857
1813	0.230052462	0.9297494047
1814	0.230032826	0.9298322703
1815	0.2299741299	0.9298345692
1816	0.2298875379	0.9299296147
1817	0.2295485543	0.9297656709
1818	0.2295222454	0.9298491137
1819	0.2294222357	0.9300209292
1820	0.2293756427	0.9301877244
1821	0.2293371141	0.9300988476
1822	0.2292950796	0.9300102154
1823	0.22925112	0.9300955237
1824	0.2291276479	0.9304445547
1825	0.2290772858	0.9305280416
1826	0.2290313694	0.9306132682
1827	0.2289962377	0.930526328
1828	0.2289877101	0.930526328
1829	0.2288905556	0.9302776573
1830	0.2288511099	0.9302776573
1831	0.2288123984	0.9303611878
1832	0.2287680796	0.9303528596
1833	0.2286940485	0.9302662365
1834	0.2286223779	0.9306191398
1835	0.2285617233	0.9307894907
1836	0.2285117678	0.9307894907
1837	0.228450268	0.9308769752
1838	0.228419193	0.9309639079
1839	0.2283247823	0.9307871291
1840	0.2282893583	0.9308723209
1841	0.2281239673	0.9306961607
1842	0.2280430989	0.9307787779
1843	0.2279490684	0.9308616453
1844	0.227937368	0.9308616453
1845	0.2278683366	0.9308655578
1846	0.2278132153	0.9310289979
1847	0.2276921322	0.930776209
1848	0.2275215346	0.9311268423
1849	0.2275100602	0.9312133636
1850	0.2274930409	0.9312133636
1851	0.227439679	0.9309682829
1852	0.2273464964	0.9307885574
1853	0.2272526078	0.9307860074
1854	0.2272248307	0.9306969344
1855	0.2270992981	0.9307779703
1856	0.2270492106	0.9310368707
1857	0.2269357391	0.9309545759
1858	0.2268570255	0.9312140835
1859	0.2267067625	0.9312975015
1860	0.2266264997	0.9311084999
1861	0.2265731546	0.9313624954
1862	0.2265141162	0.9316215389
1863	0.2264827076	0.9316230069
1864	0.2263717763	0.9316169727
1865	0.2262538883	0.9317993468
1866	0.2261722048	0.931890609
1867	0.2260562285	0.9318079771
1868	0.2260324894	0.9317266611
1869	0.2259850918	0.931718973
1870	0.2258562776	0.9318959596
1871	0.2258317621	0.9317241835
1872	0.2258033292	0.9318952309
1873	0.2257298337	0.9318091627
1874	0.225661811	0.9317272837
1875	0.225627704	0.9317259421
1876	0.2255896646	0.9318130511
1877	0.225475336	0.9318950483
1878	0.2254320455	0.9318861997
1879	0.2253583242	0.9319773762
1880	0.2252738336	0.9316342727
1881	0.2252304633	0.9318070275
1882	0.2251163083	0.9320586036
1883	0.225072844	0.9321452073
1884	0.2250140444	0.9321492028
1885	0.2249424948	0.9323210515
1886	0.2248803122	0.9323261212
1887	0.2248333188	0.9321475954
1888	0.2248172356	0.9323209679
1889	0.2247577006	0.9319819279
1890	0.2247340139	0.9320679569
1891	0.2245891027	0.9322401857
1892	0.2245012323	0.9324206051
1893	0.2243485512	0.9323313081
1894	0.2243123499	0.9323301075
1895	0.2242501517	0.9322493501
1896	0.2241868083	0.9322432311
1897	0.2240931774	0.9320726608
1898	0.2240531319	0.9321568282
1899	0.223987298	0.9323249215
1900	0.223929663	0.932414649
1901	0.2238663428	0.9323233975
1902	0.2237964062	0.9324942621
1903	0.2237211806	0.9324044905
1904	0.2236854513	0.932494942
1905	0.2236450165	0.932321729
1906	0.2236079801	0.9324091308
1907	0.2234616836	0.9325821725
1908	0.2233815421	0.9326644431
1909	0.2233620553	0.9325810515
1910	0.223278662	0.932929233
1911	0.2232455444	0.9328380393
1912	0.2231640836	0.9329217826
1913	0.2230433602	0.9331816002
1914	0.2230205108	0.9330903935
1915	0.2229356943	0.9330092988
1916	0.2229131344	0.9330907106
1917	0.2228721964	0.9332680285
1918	0.2227709609	0.9334359317
1919	0.2227389489	0.933349692
1920	0.2226799832	0.933349692
1921	0.2226590256	0.9333520654
1922	0.2225925753	0.9333507827
1923	0.2225644673	0.9335216501
1924	0.222514197	0.9335261648
1925	0.2224622798	0.9337023927
1926	0.222377944	0.9339518849
1927	0.2223154272	0.9339542957
1928	0.2222330832	0.933786595
1929	0.2221854946	0.9339644272
1930	0.2221261708	0.9341285607
1931	0.2220954134	0.9342191663
1932	0.2220527828	0.9341286207
1933	0.2220053158	0.9341244586
1934	0.2219030512	0.9343885497
1935	0.221856382	0.9343905569
1936	0.221744981	0.9347333671
1937	0.2216737615	0.9345677313
1938	0.2216065566	0.9344810361
1939	0.2215644721	0.9343968012
1940	0.2215042942	0.9343978987
1941	0.2214523469	0.9344805788
1942	0.2213990731	0.9344781102
1943	0.2213019279	0.9343157126
1944	0.2212578403	0.9344705912
1945	0.2211824661	0.9344705912
1946	0.2209393956	0.9345612205
1947	0.2208318028	0.9346453421
1948	0.2207640546	0.9347242815
1949	0.2207175639	0.9346397641
1950	0.2206929861	0.9348106785
1951	0.2206135963	0.9347242815
1952	0.2205328842	0.9348157899
1953	0.2204243353	0.9347296565
1954	0.2203708577	0.9349835657
1955	0.2203305438	0.9349951733
1956	0.2202655612	0.9351604769
1957	0.220154996	0.9350883994
1958	0.2201467791	0.9350045452
1959	0.2200966934	0.9350794644
1960	0.2200404956	0.9348996302
1961	0.2199391401	0.9352497554
1962	0.2199139329	0.9352497554
1963	0.2197615587	0.9352352098
1964	0.2197404518	0.935151458
1965	0.2196052796	0.935248118
1966	0.2195686904	0.9352502127
1967	0.2194749715	0.9353315853
1968	0.2194195421	0.9352414231
1969	0.2193627613	0.9353366047
1970	0.2192783649	0.9355117958
1971	0.2192634956	0.9355117958
1972	0.2192407668	0.9356008967
1973	0.219176592	0.9355890736
1974	0.2191320761	0.9355107036
1975	0.2190239974	0.9356774896
1976	0.2189547176	0.9353279674
1977	0.2189155968	0.9355030788
1978	0.2187812991	0.93584482
1979	0.2187066526	0.9360120959
1980	0.2186055512	0.9360975275
1981	0.2184807318	0.9361866597
1982	0.218463601	0.936706147
1983	0.2184211936	0.9365354725
1984	0.2181620331	0.936612987
1985	0.2181181223	0.9367838073
1986	0.2180671892	0.9368652796
1987	0.2179615027	0.9369584873
1988	0.217903544	0.9372142703
1989	0.2178310293	0.9368696057
1990	0.2177930772	0.9370375699
1991	0.2177156325	0.9370375699
1992	0.2176975916	0.9371237127
1993	0.2176600681	0.937128061
1994	0.217617025	0.937128061
1995	0.217488285	0.9372160872
1996	0.2174719633	0.9371257307
1997	0.2173253187	0.9370411506
1998	0.2172586948	0.9368706987
1999	0.2171144511	0.936875532
